手動輸入,,,,,自動代入區,,,,,,,股票代號,總投入成本,"扣除
股息成本","扣除
賣出成本",目前市價,剩餘股數,"剩餘庫存
目前市值","目前
淨獲利",每股成本,年報酬率,,,,
序號,交易日期,股數,類別,交易價格,成交金額,手續費,"折讓
手續費",交易稅,給付金額,剩餘庫存,,5880,-11924,-11924,237611.03,22.85,-12360,-281337.24777,-43726.21777000002,19.224193365695793,-0.5238680424833471,,,,
1,Fri Sep 21 2018 00:00:00 GMT+0800 (Taiwan Standard Time),640,買,18.6,11904,20,20,0,-11924,640,,,,,,,,,,,,,,,
2,Tue Mar 12 2019 00:00:00 GMT+0800 (Taiwan Standard Time),-6000,賣,19,114000,162.45000000000002,97.47000000000001,342,113560.53,-5360,,除權除息區,,,,,,,,,,,,,
3,Thu Mar 21 2019 00:00:00 GMT+0800 (Taiwan Standard Time),-7000,賣,19.5,136500,194,116,409.5,135974.5,-12360,,手動輸入區,,,,,,,自動代入區,,,,,,
,,,,,,,,,,,,年度,除權息日,除息前參考價,股利發放日,現金股利,股票股利,補充健保費率,除息參考價,總計股息,補充健保費,實領,配發股數,當下股數,殖利率
,,,,,,,,,,,,2016,Thu Aug 11 2016 00:00:00 GMT+0800 (Taiwan Standard Time),29.19,Wed Aug 31 2016 00:00:00 GMT+0800 (Taiwan Standard Time),1.5,0,0.0191,27.69,0,0,0,0,0,0
,,,,,,,,,,,,2017,Mon Jul 10 2017 00:00:00 GMT+0800 (Taiwan Standard Time),31.48,Mon Jul 10 2017 00:00:00 GMT+0800 (Taiwan Standard Time),1.5,0,0.0191,29.98,0,0,0,0,0,0
,,,,,,,,,,,,2018,Fri Jul 20 2018 00:00:00 GMT+0800 (Taiwan Standard Time),37.32,Fri Jul 20 2018 00:00:00 GMT+0800 (Taiwan Standard Time),1.8,0,0.0191,35.52,0,0,0,0,0,0
,,,,,,,,,,,,2019,Mon Jul 08 2019 00:00:00 GMT+0800 (Taiwan Standard Time),57.4,Mon Jul 08 2019 00:00:00 GMT+0800 (Taiwan Standard Time),2,0,0.0191,55.4,-24720,0,0,0,-12360,0
,,,,,,,,,,,,2020,Thu Jul 16 2020 00:00:00 GMT+0800 (Taiwan Standard Time),47.75,Fri Aug 07 2020 00:00:00 GMT+0800 (Taiwan Standard Time),2.05,0,0.0191,45.7,-25338,0,0,0,-12360,0
,,,,,,,,,,,,2021,Fri Dec 31 2021 00:00:00 GMT+0800 (Taiwan Standard Time),0,,0,0,0.0211,0,0,0,0,0,-12360,0
